0	org/semanticweb/owlapi/util/OWLObjectPropertyManager/OWLObjectPropertyManager(org.semanticweb.owlapi.model.OWLOntology)
1	java/util/LinkedList/LinkedList()
2	java/util/Set/addAll(java.util.Collection)
3	org/semanticweb/owlapi/model/OWLOntology/importsClosure()
4	java/util/Iterator/hasNext()
5	org/semanticweb/owlapi/model/OWLOntology/equivalentClassesAxioms(org.semanticweb.owlapi.model.OWLClass)
6	org/semanticweb/owlapi/reasoner/NodeSet/entities()
7	java/util/HashMap/HashMap()
8	java/util/HashSet/HashSet()
9	org/semanticweb/owlapi/model/OWLEquivalentClassesAxiom/classExpressions()
10	org/semanticweb/owlapi/model/OWLClassExpression/asOWLClass()
11	org/semanticweb/owlapi/model/OWLEquivalentClassesAxiom/getClassExpressionsMinus(org.semanticweb.owlapi.model.OWLClassExpression[])
12	java/util/List/isEmpty()
13	org/semanticweb/owlapi/model/OWLDataPropertyExpression/asOWLDataProperty()
14	java/util/Set/isEmpty()
15	java/util/List/iterator()
16	org/semanticweb/owlapi/model/OWLSubClassOfAxiom/getSubClass()
17	java/util/stream/Stream/filter(java.util.function.Predicate)
18	org/semanticweb/owlapi/reasoner/structural/StructuralReasoner/getRootOntology()
19	org/semanticweb/owlapi/util/OWLObjectPropertyManager/getPropertyHierarchy()
20	org/semanticweb/owlapi/model/OWLOntology/getDifferentIndividualAxioms(org.semanticweb.owlapi.model.OWLIndividual)
21	java/util/Iterator/next()
22	org/semanticweb/owlapi/model/OWLOntology/referencingAxioms(org.semanticweb.owlapi.model.OWLPrimitive,org.semanticweb.owlapi.model.parameters.Imports)
23	java/util/Collection/add(java.lang.Object)
24	org/semanticweb/owlapi/util/OWLAPIStreamUtils/asList(java.util.stream.Stream)
25	org/semanticweb/owlapi/util/OWLAPIStreamUtils/asUnorderedSet(java.util.stream.Stream)
26	java/util/stream/Stream/map(java.util.function.Function)
27	java/lang/AssertionError/AssertionError()
28	java/util/Set/forEach(java.util.function.Consumer)
29	org/semanticweb/owlapi/model/OWLClassExpression/isAnonymous()
30	org/semanticweb/owlapi/model/OWLObjectIntersectionOf/asConjunctSet()
31	java/util/stream/Stream/flatMap(java.util.function.Function)
32	java/util/Map/entrySet()
33	java/util/Set/iterator()
34	java/util/List/remove(int)
35	java/util/Map$Entry/getValue()
36	org/semanticweb/owlapi/model/OWLSubClassOfAxiom/getSuperClass()
37	java/util/Set/contains(java.lang.Object)
38	java/util/Set/add(java.lang.Object)
39	org/semanticweb/owlapi/model/OWLDifferentIndividualsAxiom/getIndividuals()
40	java/util/List/add(java.lang.Object)
41	org/semanticweb/owlapi/model/OWLOntology/subClassAxiomsForSubClass(org.semanticweb.owlapi.model.OWLClass)
42	org/semanticweb/owlapi/model/OWLClassExpression/asConjunctSet()
43	java/util/stream/Stream/forEach(java.util.function.Consumer)
